period	AA	TT	CC	GG	SS	WW	RR	YY	sample	condition
10.500000	0.001954	0.007521	0.006470	0.004641	0.020696	0.003232	0.007944	0.004375	6	shones
10.600000	0.003379	0.003367	0.005344	0.005613	0.016711	0.006412	0.003249	0.009235	6	shones
10.700000	0.005890	0.007082	0.002706	0.007566	0.007702	0.011706	0.003512	0.010875	6	shones
10.800000	0.008513	0.010832	0.001722	0.008557	0.005593	0.011340	0.008988	0.007817	6	shones
10.900000	0.010198	0.011491	0.005169	0.007762	0.011278	0.006342	0.011522	0.002180	6	shones
9.500000	0.003309	0.002431	0.008229	0.008181	0.012304	0.003957	0.025560	0.026953	7	shones
9.600000	0.008366	0.000904	0.010646	0.010573	0.008058	0.006958	0.021704	0.027699	7	shones
9.700000	0.009338	0.001854	0.009006	0.007628	0.004299	0.011542	0.014059	0.016643	7	shones
9.800000	0.005310	0.003165	0.005252	0.002767	0.009381	0.011940	0.012311	0.008545	7	shones
9.900000	0.001156	0.004316	0.003581	0.008498	0.008387	0.008345	0.013476	0.018552	7	shones
10.000000	0.006576	0.005840	0.005060	0.011350	0.001515	0.003716	0.011771	0.021405	7	shones
10.100000	0.009160	0.008108	0.005583	0.008847	0.007315	0.002557	0.009363	0.014534	7	shones
10.200000	0.009331	0.009660	0.005341	0.005320	0.011999	0.004193	0.008859	0.007098	7	shones
10.300000	0.008173	0.008854	0.005654	0.007262	0.010597	0.005788	0.007920	0.012107	7	shones
10.400000	0.006222	0.005475	0.006271	0.008437	0.004646	0.007471	0.005795	0.014518	7	shones
10.500000	0.004457	0.002030	0.006148	0.006206	0.003120	0.008461	0.004953	0.010061	7	shones
10.600000	0.004747	0.005342	0.004954	0.005327	0.006915	0.008172	0.004738	0.002192	7	shones
10.700000	0.005326	0.008357	0.003014	0.008736	0.006282	0.006856	0.002287	0.007541	7	shones
10.800000	0.003842	0.009196	0.000920	0.010312	0.001908	0.005501	0.003812	0.013090	7	shones
10.900000	0.001793	0.008289	0.001078	0.008010	0.003483	0.005477	0.010019	0.015780	7	shones
9.500000	0.007710	0.006723	0.011766	0.011954	0.002479	0.006245	0.009527	0.007339	8	shones
9.600000	0.010634	0.003956	0.007063	0.011533	0.003006	0.021090	0.011510	0.005911	8	shones
9.700000	0.009333	0.001343	0.001318	0.010914	0.007553	0.022325	0.006774	0.008806	8	shones
9.800000	0.005573	0.003326	0.008056	0.010112	0.014282	0.012749	0.006215	0.013605	8	shones
9.900000	0.003030	0.005620	0.011351	0.008502	0.017909	0.003901	0.017792	0.016215	8	shones
10.000000	0.004961	0.004676	0.010850	0.004946	0.015701	0.009955	0.024142	0.016713	8	shones
10.100000	0.006407	0.000452	0.008393	0.000772	0.008488	0.010168	0.022320	0.016156	8	shones
10.200000	0.005993	0.006418	0.005935	0.006126	0.002219	0.005027	0.014795	0.015253	8	shones
10.300000	0.004989	0.011624	0.003285	0.009374	0.006114	0.005769	0.007998	0.013666	8	shones
10.400000	0.005610	0.013126	0.001120	0.009305	0.006320	0.010723	0.008478	0.011273	8	shones
10.500000	0.006354	0.010144	0.004622	0.007241	0.004151	0.012801	0.009746	0.008653	8	shones
10.600000	0.004834	0.004048	0.006940	0.007100	0.007195	0.013268	0.009253	0.006237	8	shones
10.700000	0.002023	0.004831	0.006321	0.009666	0.010588	0.014257	0.009269	0.003501	8	shones
10.800000	0.006104	0.010745	0.003087	0.011749	0.010077	0.015465	0.009284	0.000866	8	shones
10.900000	0.010791	0.013632	0.004703	0.012243	0.005662	0.015516	0.007139	0.004378	8	shones
9.500000	0.011401	0.012201	0.007768	0.008566	0.008502	0.007461	0.006830	0.005799	9	shones
9.600000	0.004638	0.009491	0.001960	0.009998	0.001265	0.012280	0.000669	0.005473	9	shones
9.700000	0.006418	0.006131	0.005656	0.010117	0.009444	0.013248	0.009444	0.013365	9	shones
9.800000	0.013262	0.012877	0.009930	0.010367	0.019169	0.009912	0.015031	0.014033	9	shones
9.900000	0.013747	0.015641	0.010334	0.011834	0.024681	0.005238	0.012428	0.007715	9	shones
10.000000	0.008087	0.010680	0.008167	0.012178	0.023440	0.005122	0.003047	0.006597	9	shones
10.100000	0.004315	0.003136	0.006022	0.009187	0.015469	0.008386	0.007772	0.012209	9	shones
10.200000	0.009652	0.010099	0.006162	0.005795	0.004533	0.012002	0.014165	0.012222	9	shones
10.300000	0.011117	0.013934	0.008222	0.009581	0.007931	0.014904	0.013294	0.007467	9	shones
10.400000	0.007591	0.010896	0.010326	0.013833	0.014736	0.015452	0.007073	0.006652	9	shones
10.500000	0.002887	0.003321	0.010757	0.013682	0.016806	0.012783	0.006176	0.009684	9	shones
10.600000	0.005047	0.005806	0.009016	0.008778	0.015058	0.007410	0.011618	0.008876	9	shones
10.700000	0.006328	0.011163	0.007175	0.001337	0.011393	0.001000	0.013424	0.007377	9	shones
10.800000	0.004270	0.012099	0.008393	0.005946	0.007229	0.006178	0.012431	0.012266	9	shones
10.900000	0.003052	0.009716	0.010314	0.009939	0.004103	0.012001	0.013473	0.017324	9	shones
